date,open,high,low,close,vol,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,VOL-TDX.VVOL  ,VOL-TDX.      ,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 1999/10/21,1486.92,1488,1452.7,1458.53,4810106,1492.15,1507.16,1558.47,1596.67,           ,0,4810106,5062656,4203827,-36.28,-25.77,-21.02
 1999/10/22,1457.63,1512.93,1457.49,1497.46,7924789,1482.88,1503.45,1550.91,1595.19,           ,0,7924789,5511782.5,4662528,-35.16,-27.65,-15.03
 1999/10/25,1499.13,1499.38,1465.13,1468.26,5245082,1476.18,1498.03,1542.63,1592.96,           ,0,5245082,5436109,4851200,-36.22,-29.36,-13.71
 1999/10/26,1467.52,1496.45,1467.5,1482.66,7769902,1478.55,1492.53,1535.49,1591.16,           ,0,7769902,6015590.5,5392793.5,-35.48,-30.59,-9.8
 1999/10/27,1509.64,1537.3,1504.99,1536.82,16414165,1488.75,1495.46,1531.47,1590.16,           ,0,16414165,8432845,6670797,-30.18,-30.5,0.64
 1999/10/28,1541.28,1542.04,1507.79,1514.52,13703470,1499.93,1496.04,1526.99,1588.8,           ,0,13703470,10211533,7637094.5,-27.47,-29.9,4.86
 1999/10/29,1515.18,1520.47,1494.7,1504.56,8871722,1501.38,1492.13,1521.26,1587.19,           ,0,8871722,10400870,7956326.5,-25.82,-29.08,6.53
 1999/11/01,1501.73,1506.99,1488.23,1493.09,6440549,1506.35,1491.26,1515.81,1585.14,           ,0,6440549,10639974,8038041.5,-25.15,-28.29,6.29
 1999/11/02,1491.75,1499.87,1481.56,1487.46,4658188,1507.28,1492.91,1510.61,1582.81,           ,0,4658188,10017587,8016589,-24.79,-27.59,5.61
 1999/11/03,1488.36,1492.3,1472.73,1475.68,5065757,1495.07,1491.91,1505.14,1579.92,           ,0,5065757,7747891,8090368,-25.16,-27.11,3.89
 1999/11/04,1474.13,1474.13,1457.14,1464.82,6212656,1485.13,1492.53,1499.84,1576.78,           ,0,6212656,6249779,8230656,-26.03,-26.89,1.72
 1999/11/05,1464.6,1478.82,1460.67,1465.23,6192165,1477.25,1489.31,1496.38,1573.75,           ,0,6192165,5713920,8057395,-26.38,-26.79,0.81
 1999/11/08,1464.49,1477.13,1458.65,1471.37,5022025,1472.9,1489.63,1493.82,1571.13,           ,0,5022025,5430169.5,8035072,-25.87,-26.61,1.47
 1999/11/09,1474,1479.83,1461.48,1464.03,4628570,1468.22,1487.75,1490.14,1568.83,           ,0,4628570,5424230.5,7720909,-25.76,-26.44,1.35
 1999/11/10,1463.68,1463.73,1436.74,1450.15,7094153,1463.1,1479.09,1487.28,1566.6,           ,0,7094153,5829939,6788915,-26.49,-26.45,-0.08
 1999/11/11,1449.62,1459.44,1440.98,1443.9,4885212,1458.95,1472.04,1484.04,1564.41,           ,0,4885212,5564416,5907097.5,-27.25,-26.61,-1.29
 1999/11/12,1446.26,1452.93,1444.12,1450.32,3621555,1455.95,1466.6,1479.36,1562.38,           ,0,3621555,5050265.5,5382093,-27.03,-26.69,-0.67
 1999/11/15,1451.54,1454.08,1436.68,1451.53,8253154,1451.97,1462.44,1476.85,1560.57,           ,0,8253154,5696512,5563341,-26.45,-26.64,0.39
 1999/11/16,1463.33,1469.59,1428.74,1431.31,8417340,1445.45,1456.84,1474.88,1558.16,           ,0,8417340,6454374.5,5939302.5,-27.31,-26.78,-1.06
 1999/11/17,1429.71,1462.84,1427.35,1462.79,6602097,1447.97,1455.54,1473.72,1556.17,           ,0,6602097,6355865.5,6092902.5,-25.16,-26.45,2.59
 1999/11/18,1466.48,1498.08,1454.46,1482.45,10238504,1455.68,1457.31,1474.92,1553.58,           ,0,10238504,7426457.5,6495437,-21.62,-25.49,7.74
 1999/11/19,1485.05,1489.89,1466.34,1468.47,5855660,1459.32,1457.64,1473.47,1550.91,           ,0,5855660,7873331,6461798.5,-19.71,-24.33,9.24
 1999/11/22,1468.21,1468.94,1457.6,1464.58,6229412,1461.93,1456.95,1473.29,1547.9,           ,0,6229412,7468646.5,6582579,-18.31,-23.13,9.64
 1999/11/23,1464.93,1471.91,1461.38,1466.43,4234949,1468.95,1457.2,1472.47,1544.87,           ,0,4234949,6632038.5,6543206.5,-16.85,-21.87,10.04
 1999/11/24,1466.09,1467.84,1451.03,1454.57,4255831,1467.3,1457.64,1468.36,1542.01,           ,0,4255831,6162944,6259405,-16.46,-20.79,8.66
 1999/11/25,1451.87,1451.89,1439.94,1444.24,4153552,1459.65,1457.66,1464.85,1538.78,           ,0,4153552,4945920,6186189,-16.79,-19.99,6.39
 1999/11/26,1443.44,1449.03,1441.51,1444.51,7167874,1454.85,1457.09,1461.84,1535.63,           ,0,7167874,5208371,6540851,-16.84,-19.36,5.04
 1999/11/29,1444.01,1444.58,1432.95,1435.46,5267468,1449.05,1455.49,1458.96,1532.57,           ,0,5267468,5015961.5,6242304,-17.41,-18.97,3.12
 1999/11/30,1433.89,1439.6,1429.55,1434.97,4950606,1442.75,1455.85,1456.34,1529.36,           ,0,4950606,5159117,5895577.5,-17.69,-18.71,2.04
 1999/12/01,1434.97,1447.68,1432.94,1447.11,5024322,1441.28,1454.29,1454.91,1526.82,           ,0,5024322,5312717,5737830.5,-16.75,-18.32,3.15
 1999/12/02,1446.68,1447.8,1433.53,1435.83,5352969,1439.57,1449.61,1453.46,1523.89,           ,0,5352969,5552640,5249280,-16.71,-18,2.57
 1999/12/03,1436.02,1440.54,1430.66,1437.23,4541284,1438.13,1446.49,1452.06,1521.38,           ,0,4541284,5027328,5117849.5,-16.39,-17.68,2.58
 1999/12/06,1436.8,1437.18,1422.72,1426.99,5137921,1436.43,1442.74,1449.84,1519.15,           ,0,5137921,5001421,5008691,-16.76,-17.49,1.47
 1999/12/07,1426.68,1438.03,1424.76,1428.26,4684736,1435.07,1438.91,1448.06,1516.91,           ,0,4684736,4948275,5053696,-16.76,-17.35,1.17
 1999/12/08,1428.77,1430.97,1422.04,1424.84,4735965,1430.63,1435.95,1446.79,1514.46,           ,0,4735965,4890624,5101670.5,-16.84,-17.25,0.81
 1999/12/09,1424.91,1424.91,1413.62,1416.72,4620680,1426.82,1433.2,1445.43,1510.16,           ,0,4620680,4744089.5,5148365,-17.36,-17.27,-0.19
 1999/12/10,1416.37,1429.01,1413.45,1428.93,4823105,1425.15,1431.64,1444.36,1506.3,           ,0,4823105,4800409.5,4913869,-16.6,-17.13,1.07
 1999/12/13,1429.19,1430.4,1415.28,1417.1,5066815,1423.18,1429.8,1442.64,1502.09,           ,0,5066815,4786278.5,4893849.5,-16.75,-17.06,0.61
 1999/12/14,1415.71,1422.35,1411.06,1422.26,4567619,1421.97,1428.53,1442.19,1497.91,           ,0,4567619,4762829,4855552,-16.27,-16.9,1.26
 1999/12/15,1423.76,1461.89,1423.74,1451.05,10978184,1427.2,1428.91,1441.6,1494.38,           ,0,10978184,6011187,5450905.5,-13.41,-16.2,5.58
 1999/12/16,1451.72,1451.94,1432.83,1434.86,6084390,1430.82,1428.82,1439.22,1490.87,           ,0,6084390,6304051,5524070.5,-12.31,-15.42,6.23
 1999/12/17,1434.63,1438.22,1416.74,1419.55,5145774,1428.97,1427.06,1436.78,1487.05,           ,0,5145774,6368563,5584486.5,-12.53,-14.85,4.63
 1999/12/21,1416.5,1416.5,1388.05,1395.49,5707175,1424.63,1423.9,1433.32,1483.08,           ,0,5707175,6496563,5641421,-14.48,-14.77,0.59
 1999/12/22,1393.82,1397.16,1383.56,1387.51,4963321,1417.7,1419.84,1429.38,1479.11,           ,0,4963321,6575718.5,5669273.5,-16.48,-15.11,-2.73
 1999/12/23,1386.79,1387.19,1364.92,1369.46,5139324,1401.38,1414.29,1425.12,1474.99,           ,0,5139324,5408051,5709619,-19.29,-15.95,-6.69
 1999/12/24,1367.68,1375.92,1352.1,1355.36,4315534,1385.47,1408.15,1420.68,1470.84,           ,0,4315534,5054259,5679155,-22.41,-17.24,-10.33
 1999/12/27,1353.52,1359.07,1341.05,1345.35,5144927,1370.63,1399.8,1415.72,1466.27,           ,0,5144927,5054054.5,5711309,-25.39,-18.87,-13.03
 1999/12/28,1346.45,1368.24,1342.94,1348.82,4912268,1361.3,1392.96,1411.38,1462.05,           ,0,4912268,4895129.5,5695846.5,-27.16,-20.53,-13.26
 1999/12/29,1350.26,1358.14,1341.93,1356.92,5069751,1355.18,1386.44,1407.48,1458.14,           ,0,5069751,4916429,5746073.5,-27.59,-21.94,-11.3
 1999/12/30,1357.81,1366.67,1357.81,1366.58,4029723,1354.6,1377.99,1403.45,1454.5,           ,0,4029723,4694425.5,5051238.5,-26.84,-22.92,-7.84
 2000/01/04,1368.69,1407.51,1361.21,1406.37,9044290,1364.8,1375.14,1401.98,1451.76,           ,0,9044290,5640192,5347225.5,-22.77,-22.89,0.23
 2000/01/05,1407.82,1433.78,1398.32,1409.68,10597824,1377.68,1374.15,1400.61,1449.68,           ,0,10597824,6730854.5,5892454.5,-19.07,-22.13,6.12
 2000/01/06,1406.03,1463.95,1400.25,1463.94,13519870,1400.7,1381,1402.45,1448.71,           ,0,13519870,8452301,6673715,-11.61,-20.02,16.82
 2000/01/07,1477.15,1522.82,1477.15,1516.6,34600184,1432.63,1393.9,1406.87,1448.35,           ,0,34600184,14358323,9637376,-1.44,-16.31,29.73
 2000/01/10,1531.71,1546.72,1506.4,1545.11,31344148,1468.35,1411.47,1412.88,1448.98,           ,0,31344148,19821260,12257843,8.82,-11.28,40.2
 2000/01/11,1547.67,1547.7,1468.75,1479.78,21964456,1483.03,1423.91,1416.03,1448.5,           ,0,21964456,22405222,14022707,11.54,-6.72,36.52
 2000/01/12,1473.76,1489.28,1434.99,1438.02,15248482,1488.68,1433.18,1416.49,1446.74,           ,0,15248482,23335424,15033139,10.22,-3.33,27.09
 2000/01/13,1437.45,1444.06,1418.81,1424.44,8625944,1480.8,1440.75,1416.86,1445.45,           ,0,8625944,22356582,15404442,7.98,-1.07,18.09
 2000/01/14,1426.22,1433.47,1401.7,1408.84,7496903,1459.25,1445.94,1416.19,1444.42,           ,0,7496903,16936038,15647181,4.89,0.12,9.53
 2000/01/17,1408.98,1433.38,1402.66,1433.33,7817975,1436.88,1452.61,1415.3,1443.54,           ,0,7817975,12230758,16026010,4.36,0.97,6.79
 2000/01/18,1436.88,1443.59,1421.64,1426.62,7919170,1426.25,1454.64,1414.89,1443.01,           ,0,7919170,9421722,15913472,3.37,1.45,3.84
 2000/01/19,1425.87,1443.67,1425.14,1440.72,8062128,1426.8,1457.74,1415.94,1442.06,           ,0,8062128,7984333,15659878,3.68,1.9,3.56
 2000/01/20,1443.09,1466.9,1443.09,1466.86,10210153,1435.28,1458.04,1419.52,1442.04,           ,0,10210153,8301261,15328922,5.96,2.71,6.5
 2000/01/21,1471.9,1476.45,1458.92,1465.08,15215153,1446.53,1452.89,1423.39,1441.75,           ,0,15215153,9844838,13390438,7.54,3.68,7.73
 2000/01/24,1465.85,1477.41,1449.47,1477.34,16314918,1455.32,1446.1,1428.79,1440.76,           ,0,16314918,11544269,11887514,9.67,4.87,9.59
 2000/01/25,1483.03,1490.46,1467.43,1476.5,13755612,1465.3,1445.78,1434.84,1440.12,           ,0,13755612,12711629,11066675,11.16,6.13,10.06
 2000/01/26,1477.29,1482.46,1469.98,1481.11,10504760,1473.38,1450.09,1441.63,1439.73,           ,0,10504760,13200179,10592256,12.57,7.42,10.3
 2000/01/27,1490.44,1506.92,1485.23,1506.76,19071114,1481.35,1458.31,1449.53,1439.96,           ,0,19071114,14972314,11636787,15.58,9.05,13.05
 2000/01/28,1514.55,1536.34,1510.74,1534.99,29450868,1495.32,1470.93,1458.43,1440.75,           ,0,29450868,17819444,13832141,20.01,11.24,17.53
 2000/02/14,1591.44,1674.13,1587.81,1673.94,43645604,1534.68,1495,1473.81,1444.06,           ,0,43645604,23285658,17414964,34.33,15.86,36.95
 2000/02/15,1709.22,1746.44,1663,1670.67,52609048,1573.5,1519.4,1487.02,1447.49,           ,0,52609048,31056282,21883956,44.91,21.67,46.47
 2000/02/16,1674.93,1695.88,1649.69,1693.1,37505376,1615.9,1544.64,1501.19,1451.29,           ,0,37505376,36456344,24828262,54.47,28.23,52.48
 2000/02/17,1734.26,1770.88,1615.62,1640.64,51469904,1642.68,1562.01,1510.03,1454.11,           ,0,51469904,42936216,28954266,57.15,34.01,46.28
 2000/02/18,1623.96,1668.16,1583.58,1668.09,26813272,1669.3,1582.31,1517.6,1457.51,           ,0,26813272,42408652,30114048,60.8,39.37,42.85
 2000/02/21,1681.36,1697.01,1652.47,1677.13,31115032,1669.93,1602.3,1524.2,1461.29,           ,0,31115032,39902516,31594086,63.68,44.23,38.89
 2000/02/22,1681.29,1687.51,1627.46,1632.29,24350054,1662.25,1617.88,1531.82,1464.43,           ,0,24350054,34250752,32653516,61.63,47.71,27.84
 2000/02/23,1618,1630.54,1586.63,1594.93,19271226,1642.63,1629.26,1539.68,1466.84,           ,0,19271226,30603980,33530164,56.35,49.44,13.82
 2000/02/24,1593.94,1634.32,1593.92,1634.3,14011418,1641.35,1642.01,1550.16,1469.89,           ,0,14011418,23112192,33024204,54.71,50.49,8.43
 2000/02/25,1639.91,1650.36,1618.17,1631.57,17118012,1634.03,1651.66,1561.29,1473.22,           ,0,17118012,21173146,31790900,52.58,50.91,3.34
 2000/02/28,1639.79,1704.88,1639.69,1704.85,26167362,1639.57,1654.75,1574.88,1477.26,           ,0,26167362,20183552,30043034,56.16,51.96,8.4
 2000/02/29,1728.13,1733.14,1678.35,1714.57,28762816,1656.05,1659.15,1589.28,1481.13,           ,0,28762816,21066138,27658444,59.1,53.39,11.42
 2000/03/01,1720.59,1721.14,1692.5,1697.74,22564660,1676.6,1659.61,1602.13,1484.95,           ,0,22564660,21724774,26164378,59.39,54.59,9.6
 2000/03/02,1697.56,1721.59,1682.53,1713.01,19874092,1692.35,1666.85,1614.43,1489.09,           ,0,19874092,22897356,23004774,60.15,55.7,8.9
 2000/03/03,1728.35,1750.64,1721.7,1738.02,24914624,1713.65,1673.84,1628.07,1493.61,           ,0,24914624,24456704,22814924,62.06,56.97,10.18
 2000/03/06,1756.31,1762.82,1678.74,1681.08,26582764,1708.9,1674.24,1638.27,1497.39,           ,0,26582764,24539852,22361702,58.31,57.24,2.14
 2000/03/07,1661.94,1694.88,1654.44,1694.79,17756908,1704.93,1680.49,1649.18,1501.57,           ,0,17756908,22338560,21702348,55.8,56.95,-2.31
 2000/03/08,1699.46,1726.04,1690.11,1726.03,19857844,1710.57,1693.59,1661.43,1506.26,           ,0,19857844,21797274,21761024,55.69,56.7,-2.02
 2000/03/09,1734.76,1741.22,1714.92,1732.34,18013538,1714.45,1703.4,1672.71,1511.21,           ,0,18013538,21425152,22161254,55.47,56.45,-1.97
 2000/03/10,1731.94,1743.13,1701.79,1705.04,15985134,1707.85,1710.75,1681.21,1515.71,           ,0,15985134,19639296,22048000,52.49,55.66,-6.34
 2000/03/13,1706.76,1729,1706.34,1728.87,19879550,1717.4,1713.15,1683.95,1520.4,           ,0,19879550,18298572,21419212,51.45,54.82,-6.73
 2000/03/14,1690.65,1700.37,1636.89,1685.34,22928494,1715.53,1710.22,1684.69,1524.56,           ,0,22928494,19332916,20835738,46.59,53.17,-13.17
 2000/03/15,1680.29,1695.16,1676.54,1681.47,16817440,1706.63,1708.6,1684.11,1528.63,           ,0,16817440,18724864,20261068,41.93,50.92,-17.98
 2000/03/16,1671.09,1671.17,1596.07,1607.52,19861822,1681.65,1698.05,1682.45,1531.64,           ,0,19861822,19094426,20259788,31.91,47.12,-30.42
 2000/03/17,1602.36,1661.97,1602.33,1658.6,15382209,1672.38,1690.11,1681.97,1535.48,           ,0,15382209,18973900,19306598,27.77,43.25,-30.96
 2000/03/20,1646.31,1699.28,1641.76,1699.24,18199568,1666.45,1691.93,1683.08,1540.05,           ,0,18199568,18637926,18468250,27.45,40.09,-25.28
 2000/03/21,1704.08,1713.2,1692.68,1710.32,16424512,1671.43,1693.47,1686.98,1544.95,           ,0,16424512,17337036,18334976,27.77,37.63,-19.71
 2000/03/22,1713.24,1726.59,1711.15,1720.44,14694759,1679.22,1692.93,1693.26,1549.81,           ,0,14694759,16912588,17818726,28.51,35.8,-14.58
 2000/03/23,1724.18,1747.28,1711.4,1747.24,16766899,1707.18,1694.41,1698.91,1555.31,           ,0,16766899,16293683,17694054,30.91,34.82,-7.84
 2000/03/24,1761.44,1770.26,1729.48,1730.49,22089580,1721.53,1696.95,1703.85,1560.44,           ,0,22089580,17635124,18304512,31.09,34.08,-5.97
 2000/03/27,1736.69,1776.02,1736.69,1775.91,19949514,1736.88,1701.66,1707.41,1565.86,           ,0,19949514,17985126,18311526,34.51,34.16,0.69
 2000/03/28,1788.82,1799.95,1774.48,1791.44,24506204,1753.1,1712.26,1711.24,1571.8,           ,0,24506204,19601408,18469222,38.03,34.94,6.19
 2000/03/29,1797.88,1803.82,1763.62,1788.8,23100312,1766.78,1723,1715.8,1577.96,           ,0,23100312,21282406,19097498,40.15,35.98,8.33
 2000/03/30,1793.67,1811.06,1790.84,1810.98,29391192,1779.53,1743.35,1720.7,1584.88,           ,0,29391192,23807386,20050534,43.12,37.41,11.42
 2000/03/31,1810.55,1810.89,1780.41,1800.22,23446156,1793.47,1757.5,1723.81,1591.76,           ,0,23446156,24078540,20856832,44.09,38.74,10.7
 2000/04/03,1799.57,1816.86,1798.25,1801,18877290,1798.47,1767.68,1729.8,1598.95,           ,0,18877290,23864116,20924620,44.42,39.88,9.08
 2000/04/04,1795.16,1795.16,1755.98,1760.69,17136668,1792.35,1772.72,1733.1,1605.71,           ,0,17136668,22390374,20995892,40.95,40.09,1.71
 2000/04/05,1756.3,1776.71,1746.3,1771.19,13615066,1788.8,1777.79,1735.36,1612.8,           ,0,13615066,20493312,20887860,38.6,39.8,-2.38
 2000/04/06,1775.78,1809.16,1775.67,1809.14,15012890,1788.43,1783.97,1739.19,1620.48,           ,0,15012890,17617510,20712448,39.35,39.71,-0.71
 2000/04/07,1816.78,1822.61,1807.54,1819.89,16088039,1792.4,1792.94,1744.94,1628.19,           ,0,16088039,16146022,20112282,40.35,39.84,1.03
 2000/04/10,1826.61,1831.85,1815.99,1826.06,16815720,1797.4,1797.94,1749.8,1635.85,           ,0,16815720,15733760,19798938,41.16,40.1,2.12
 2000/04/11,1826.4,1828.05,1812,1821.17,14254196,1809.47,1800.91,1756.59,1642.76,           ,0,14254196,15157248,18773812,40.94,40.27,1.34
 2000/04/12,1822.39,1823.83,1785.32,1807.32,13655183,1816.72,1802.76,1762.88,1649.39,           ,0,13655183,15165235,17829274,39.2,40.05,-1.72
 2000/04/13,1807.83,1832.08,1807.71,1831.54,16558799,1821.2,1804.81,1774.08,1655.52,           ,0,16558799,15474483,16545997,39.31,39.91,-1.19
 2000/04/14,1835.86,1840.18,1820.67,1833.66,17911952,1823.95,1808.18,1782.84,1660.8,           ,0,17911952,15839232,15992627,39.13,39.75,-1.25
 2000/04/17,1829.61,1829.92,1778.87,1795.05,19850896,1817.75,1807.57,1787.63,1664.97,           ,0,19850896,16446054,16089907,35.46,38.89,-6.87
 2000/04/18,1794.33,1813.57,1779.29,1813.49,13221098,1816.22,1812.85,1792.79,1670.53,           ,0,13221098,16239616,15698432,33.65,37.84,-8.39
 2000/04/19,1819.08,1831.57,1817.21,1828.71,12799133,1820.5,1818.61,1798.2,1677.04,           ,0,12799133,16068403,15616819,33.06,36.89,-7.66
 2000/04/20,1831.65,1847.51,1831.48,1847.02,16560825,1823.6,1822.4,1803.19,1684.09,           ,0,16560825,16068813,15771648,33.68,36.24,-5.13
 2000/04/21,1851.3,1858.26,1834.84,1841.06,16256448,1825.05,1824.5,1808.72,1691.29,           ,0,16256448,15737651,15788442,33.31,35.66,-4.69
 2000/04/24,1844.69,1848.97,1827.16,1837.39,16178268,1833.53,1825.64,1811.79,1698.02,           ,0,16178268,15003238,15724646,32.35,35,-5.3
 2000/04/25,1838.05,1841.86,1815.63,1833.46,10783906,1837.53,1826.88,1813.89,1704.8,           ,0,10783906,14515610,15377613,30.91,34.18,-6.53
 2000/04/26,1835.66,1842.88,1826.39,1832.77,10173935,1838.32,1829.41,1816.09,1711.34,           ,0,10173935,13990707,15029555,29.38,33.22,-7.68
 2000/04/27,1835.6,1840.57,1803.57,1806.83,12339285,1830.3,1826.95,1815.88,1717,           ,0,12339285,13146317,14607565,25.77,31.73,-11.91
 2000/04/28,1805.5,1836.32,1797.71,1836.32,10980143,1829.35,1827.2,1817.69,1723.19,           ,0,10980143,12091187,13914419,25.01,30.39,-10.75
 2000/05/08,1848.17,1852.9,1828.09,1836.63,8967010,1829.2,1831.36,1819.47,1729.18,           ,0,8967010,10648781,12826010,24.15,29.14,-9.98
 2000/05/09,1838.99,1839.28,1799.82,1806.63,9134938,1823.82,1830.68,1821.76,1734.68,           ,0,9134938,10319053,12417331,20.81,27.47,-13.33
 2000/05/10,1801.42,1801.64,1750.01,1752.68,9462746,1807.82,1823.07,1820.84,1739.21,           ,0,9462746,10176717,12083712,13.65,24.71,-22.12
 2000/05/11,1750.85,1762.12,1718.89,1724.04,8442942,1791.25,1810.78,1816.59,1742.83,           ,0,8442942,9397453,11271885,5.6,20.88,-30.58
 2000/05/12,1725.86,1740.95,1715.05,1720.6,7408684,1768.13,1798.74,1811.62,1745.92,           ,0,7408684,8683110,10387149,-1.05,16.5,-35.09
 2000/05/15,1722.63,1726.72,1695.53,1704.58,7101224,1741.72,1785.46,1805.55,1746.43,           ,0,7101224,8310169.5,9479475,-7.52,11.69,-38.43
 2000/05/16,1706.72,1725.9,1706.72,1724.53,5342259,1725.3,1774.56,1800.72,1747.33,           ,0,5342259,7551590.5,8935322,-10.91,7.17,-36.17
 2000/05/17,1727.42,1736.27,1722.71,1725.39,5269118,1719.82,1763.82,1796.62,1747.87,           ,0,5269118,6712934.5,8444826,-13.38,3.06,-32.88
 2000/05/18,1725.6,1758.54,1719.84,1758.53,8362398,1726.72,1758.99,1792.97,1749.83,           ,0,8362398,6696755,8047104,-12.51,-0.05,-24.92
 2000/05/19,1761.79,1777.98,1754.88,1777.82,9560524,1738.18,1753.15,1790.18,1751.66,           ,0,9560524,7127245,7905177.5,-10.16,-2.07,-16.17
 2000/05/22,1785.89,1830.92,1783.3,1824.73,14728508,1762.2,1751.96,1791.66,1754.12,           ,0,14728508,8652595,8481382,-4.45,-2.55,-3.8
 2000/05/23,1834.43,1836.99,1811.57,1832.07,12480706,1783.7,1754.5,1792.59,1757.45,           ,0,12480706,10080256,8815923,0.66,-1.91,5.13
 2000/05/24,1835.56,1861.48,1831.84,1855.49,15879331,1809.72,1764.78,1793.93,1761.79,           ,0,15879331,12202189,9457562,6.52,-0.22,13.48
 2000/05/25,1866.56,1880.71,1860.77,1880.7,16815656,1834.18,1780.45,1795.61,1765.9,           ,0,16815656,13893018,10294886,13.05,2.43,21.23
 2000/05/26,1885.75,1890.68,1860.91,1879.61,20708712,1854.53,1796.35,1797.54,1770.04,           ,0,20708712,16122470,11624858,17.93,5.53,24.79
 2000/05/29,1885.54,1900.67,1882.74,1898.74,18066882,1869.32,1815.76,1800.61,1773.27,           ,0,18066882,16790324,12721459,23.07,9.04,28.07
 2000/05/30,1903.53,1908.3,1868.61,1877.47,16566748,1878.4,1831.05,1802.81,1775.98,           ,0,16566748,17607476,13843866,25.14,12.26,25.77
 2000/05/31,1875.46,1894.58,1869.33,1894.55,15813671,1886.22,1847.97,1805.9,1779.26,           ,0,15813671,17594368,14898278,27.84,15.38,24.93
 2000/06/01,1900.53,1906.81,1889.99,1903.48,14676789,1890.78,1862.47,1810.73,1782.44,           ,0,14676789,17166540,15529779,30.35,18.37,23.96
 2000/06/02,1906.16,1916.25,1897.71,1916.25,17852168,1898.1,1876.31,1814.73,1785.41,           ,0,17852168,16595354,16358912,32.99,21.3,23.39
 2000/06/05,1921.96,1930.33,1889.81,1899.09,29259320,1898.15,1883.74,1817.85,1789.04,           ,0,29259320,18833612,17811968,33.31,23.7,19.23
 2000/06/06,1898.59,1925.55,1891.66,1925.54,17222636,1907.8,1893.1,1823.8,1792.89,           ,0,17222636,18964890,18286182,35.3,26.02,18.56
 2000/06/07,1934.37,1940.22,1921.38,1935.03,15605297,1915.88,1901.05,1832.91,1796.37,           ,0,15605297,18923316,18258842,37.2,28.26,17.9
 2000/06/08,1937.19,1938.55,1913.36,1925.2,16382650,1920.2,1905.49,1842.97,1799.58,           ,0,16382650,19264308,18215424,37.49,30.1,14.78
 2000/06/09,1926.15,1929.94,1896.06,1900.78,15004190,1917.13,1907.61,1851.98,1802.85,           ,0,15004190,18694758,17645056,35.34,31.15,8.38
 2000/06/12,1896.42,1912.58,1884.61,1912.55,12064371,1919.82,1908.99,1862.38,1805.91,           ,0,12064371,15255962,17044788,34.19,31.76,4.87
 2000/06/13,1918.19,1938.67,1917.19,1938.67,14443010,1922.43,1915.11,1873.08,1810.13,           ,0,14443010,14699930,16832410,34.99,32.4,5.16
