code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002166,莱茵生物,中成药,广西,35.66,3.49,4.37,276297.28,177397.09,15052.59,26166.93,0.6,0.163,2.1,5.55,20070913,19740.0,0.45,85.71,164.08,32.17,18.86,66544
603833,欧派家居,家居用品,广东,187.32,0.42,4.21,734063.5,361849.25,153960.69,261559.3,6.22,0.14,11.91,8.3,20170328,178900.98,4.25,0.0,0.0,31.0,3.83,24500
000981,银亿股份,区域地产,甘肃,143.72,25.74,30.58,2999586.25,2341721.5,163926.06,292875.47,0.96,0.017,2.81,3.45,20000622,448988.69,1.47,-27.91,4.31,25.35,5.24,26155
600502,安徽水利,建筑施工,安徽,68.09,7.59,14.34,1846995.25,1448273.88,154131.44,32335.65,0.23,0.05,4.08,1.89,20030415,134641.81,0.94,-17.81,-11.81,11.0,1.91,67874
600186,莲花健康,食品,河南,0.0,10.62,10.62,206542.31,64374.11,39859.34,29952.15,0.28,-0.038,0.09,42.39,19980825,-134775.38,-1.27,-0.81,-475.59,9.03,-9.47,83146
000948,南天信息,软件服务,云南,0.0,2.46,2.47,251416.7,168448.27,23909.0,80762.75,3.27,-0.233,5.58,2.07,19991014,24645.1,1.0,8.86,-21.81,23.35,-7.25,38035
002765,蓝黛传动,汽车配件,重庆,37.65,1.58,4.29,233537.5,137328.52,50985.15,67765.52,1.58,0.06,2.58,3.73,20150612,25786.38,0.6,12.28,-1.9,25.52,9.36,19288
603633,徕木股份,元器件,上海,79.38,0.3,1.2,102874.77,60106.08,33252.85,19770.26,1.64,0.073,5.63,4.1,20161117,32308.85,2.68,0.0,0.0,33.85,10.49,14491
002269,美邦服饰,服饰,上海,83.14,25.13,25.13,565584.63,310464.09,143822.06,21077.55,0.08,0.012,1.26,3.03,20080828,-811.14,0.0,-12.89,-43.68,49.93,1.73,83059
600418,江淮汽车,汽车整车,安徽,16.56,14.47,18.93,5159386.0,3284158.25,1009826.13,532974.38,2.82,0.144,7.43,1.29,20010824,513025.75,2.71,-6.47,-2.19,10.75,2.0,87354
603330,上海天洋,塑料,上海,136.17,0.15,0.6,62935.5,38206.4,10565.82,39067.2,6.51,0.15,9.73,3.92,20170213,11753.2,1.96,9.86,-68.91,25.32,4.2,8969
