,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
382,600359,新农开发,-0.11,-650.0,,-9.0,,-3521.97,-576.88,,10-31
383,600035,楚天高速,0.22,-12.0,,7.42,,26848.8,16.79,,10-31
384,600235,民丰特纸,-0.07,-283.78,,-1.73,,-2404.64,-303.29,,10-31
385,600581,八一钢铁,-1.62,-1257.14,,-40.91,,-124081.62,-1238.43,,10-31
386,600420,现代制药,0.43,41.16,,11.8,,12480.45,41.13,,10-31
387,002007,华兰生物,0.73,19.58,,13.16,,42264.45,20.56,,10-31
388,600020,中原高速,0.24,44.72,,7.36,,53230.19,44.66,,10-31
389,601179,中国西电,0.13,225.0,,3.62,,64485.51,231.85,,10-31
390,600642,申能股份,0.31,-25.12,,6.66,,142287.23,-25.45,,10-31
391,600865,百大集团,0.34,108.64,3.48,10.05,0.01,12727.71,108.72,,10-31
420,600982,宁波热电,0.23,-19.06,,8.33,,11972.53,154.88,,10-31
421,600897,厦门空港,1.21,10.15,,13.52,,36150.59,10.15,,10-31
422,601600,中国铝业,-0.4,185.71,,-12.97,,-541203.9,193.23,,10-31
423,600836,界龙实业,0.02,114.29,,1.09,,463.58,124.78,,10-31
424,600345,长江通信,0.24,-281.82,,4.38,,4812.03,-283.89,,10-31
425,000592,平潭发展,0.06,106.67,,4.57,,4991.13,106.59,,10-31
426,000713,丰乐种业,-0.09,-61.56,,-2.02,,-2585.8,-61.55,,10-31
427,600734,实达集团,-0.1,33.55,,-25.7,,-3568.89,33.5,,10-31
428,600567,山鹰纸业,0.05,-54.55,,2.9,,17296.93,0.27,,10-31
429,600008,首创股份,0.1,1.21,,3.68,,22057.96,1.19,,10-31
430,600658,电子城,0.73,-14.12,,15.05,,42253.87,-14.04,,10-31
431,600028,中国石化,0.44,-1.57,,8.71,,5116900.0,-0.84,,10-31
432,603399,新华龙,0.1,-33.33,3.06,3.2,0.55,3424.11,-8.62,,10-31
433,600708,光明地产,0.21,28.29,2.99,7.06,0.53,10644.13,28.25,,10-31
434,000615,湖北金环,0.07,-177.78,,2.5,,1566.73,-184.51,,10-31
435,601169,北京银行,1.19,-4.8,,14.82,,1259200.0,14.33,,10-31
436,600182,S佳通,0.46,-23.33,,14.98,,15726.8,-22.85,,10-31
437,600898,三联商社,0.08,14.99,,6.1,,1994.5,14.96,,10-31
438,600973,宝胜股份,0.19,-18.69,,3.93,,7928.47,1.88,,10-31
439,000498,山东路桥,0.13,-27.99,,9.23,,14089.13,-27.99,,10-31
440,600209,罗顿发展,0.01,-113.33,1.51,0.43,-0.37,281.53,-114.32,,10-31
441,600871,石化油服,-0.34,93.64,,-33.04,,-201232.9,190.96,,10-31
442,000789,万年青,0.92,59.2,,16.39,,37501.21,59.15,,10-31
443,600756,浪潮软件,0.08,-148.99,,2.72,,2156.77,-148.88,,10-31
444,000584,友利控股,0.33,-42.77,,10.1,,19951.65,-42.76,,10-31
445,600458,时代新材,0.17,6.25,,3.54,,10991.58,4.84,,10-31
446,600575,皖江物流,-1.08,-1180.0,,-64.52,,-274977.58,-1236.7,,10-31
447,600388,龙净环保,0.69,-12.66,,10.09,,29630.3,-11.75,,10-31
448,600016,民生银行,1.08,-8.47,6.86,17.03,2.63,3677800.0,10.4,,10-31
449,000973,佛塑科技,0.06,70.27,,3.13,,6129.29,69.84,,10-31
450,601991,大唐发电,0.28,-0.25,,8.1,,366411.0,-0.27,,10-31
451,600691,*ST阳化,-0.32,-390.91,,-10.46,,-46979.69,-395.61,,10-31
452,601808,中海油服,1.38,15.97,,14.98,,654871.0,22.11,,10-31
453,600108,亚盛集团,0.09,-24.51,,3.66,,18107.51,-24.5,,10-31
454,600689,上海三毛,0.37,-934.09,2.05,20.06,,7380.3,-925.25,,10-31
455,600652,游久游戏,-0.17,-1800.0,,-10.46,,-9524.12,-2187.61,,10-31
456,600130,波导股份,0.06,20.0,,5.12,,4327.75,12.64,,10-31
457,600735,新华锦,0.15,4.29,,6.03,,3661.22,4.32,,10-31
458,601010,文峰股份,0.44,22.22,,8.53,,32497.91,22.73,,10-31
459,000518,四环生物,0.03,1368.42,,4.16,,2868.5,1348.14,,10-31
460,600695,绿庭投资,-0.04,-118.18,,-7.36,,-2890.65,-118.83,,10-31
461,600308,华泰股份,0.06,0.0,,1.07,,6713.16,1.58,,10-31
462,600783,鲁信创投,0.43,43.33,,9.72,,31904.27,43.79,,10-31
463,600360,华微电子,0.04,-33.33,,1.38,,2681.87,-36.71,,10-31
464,600240,华业资本,0.32,60.94,,12.59,,46195.0,61.34,,10-31
465,000338,潍柴动力,2.22,64.44,,15.12,,444543.03,64.35,,10-31
466,002158,汉钟精机,0.56,32.28,,16.61,,14868.52,32.29,,10-31
467,600234,山水文化,-0.06,-33.33,,-34.72,,-1303.57,-30.64,,10-31
468,601186,中国铁建,0.61,7.02,,8.43,,749768.8,7.06,,10-31
469,600644,*ST乐电,0.13,174.59,,3.69,,4678.52,193.66,,10-31
470,600088,中视传媒,0.12,-18.31,,3.44,,3855.29,-18.27,,10-31
471,000800,一汽轿车,0.15,-68.37,,2.82,,24628.09,-68.37,,10-31
472,600732,*ST新梅,0.01,-138.86,,0.01,,335.72,-138.96,,10-31
473,600892,宝诚股份,0.0,-93.79,,0.72,,16.87,-93.85,,10-31
474,600900,长江电力,0.57,24.91,,11.63,,944954.98,24.91,,10-31
475,601199,江南水务,0.5,13.64,8.19,6.25,1.32,11748.08,14.25,,10-31
476,600874,创业环保,0.18,20.0,,6.29,,25442.4,20.57,,10-31
477,603100,川仪股份,0.4,5.26,,10.82,,12697.23,14.35,,10-31
478,600290,华仪电气,0.19,601.11,,5.08,,10010.86,600.52,,10-31
479,600315,上海家化,1.08,-5.26,,20.65,,72809.78,16.9,,10-31
480,000620,新华联,0.14,-48.15,,6.83,,22550.85,-47.27,,10-31
481,600778,友好集团,0.26,-75.45,5.41,4.76,1.5,8032.34,-75.46,,10-31
482,000712,锦龙股份,0.34,466.67,,13.05,,30398.28,437.39,,10-31
483,600158,中体产业,0.08,-16.35,,4.54,,6608.34,-16.32,,10-31
484,600007,中国国贸,0.43,30.3,,8.62,,42913.66,29.26,,10-31
485,600033,福建高速,0.18,11.12,2.8,6.59,0.51,49922.63,11.15,,10-31
486,600623,双钱股份,0.25,-4.63,,7.84,,21957.79,-4.57,,10-31
487,600071,*ST光学,-0.16,77.22,,-6.6,,-3788.15,77.23,,10-31
488,002024,苏宁云商,-0.14,-275.0,,-3.74,,-104125.2,-266.47,,10-31
489,601177,杭齿前进,0.05,-21.29,,1.22,,2101.39,-21.19,,10-31
490,600179,黑化股份,-0.69,-13900.0,,-150.0,,-26827.31,-14442.07,,10-31
491,002471,中超控股,0.16,-33.33,,5.06,,8151.15,-32.72,,10-31
492,600975,新五丰,-0.17,-666.67,,-7.32,,-3927.06,-696.19,,10-31
493,600241,时代万恒,-0.14,-322.91,,-5.95,,-2595.32,-299.25,,10-31
494,600503,华丽家族,0.0,-87.79,,0.09,0.12,182.22,-87.81,,10-31
495,600300,维维股份,0.05,-37.5,,3.41,,8456.39,-37.94,,10-31
496,600320,振华重工,0.02,100.0,,0.55,,8054.49,46.12,,10-31
497,600401,*ST海润,-0.03,-87.46,,-1.9,,-4197.8,-80.99,,10-31
498,600377,宁沪高速,0.41,-4.07,,10.35,,206821.67,-4.05,,10-31
499,600186,莲花味精,-0.12,-25.82,0.43,-24.86,-0.02,-12908.53,-25.8,,10-31
511,600651,飞乐音响,0.04,-28.0,,2.26,,2680.77,-27.19,,10-31
512,601519,大智慧,0.04,-140.74,,2.94,,8710.3,-144.63,,10-31
513,600129,太极集团,0.05,-25.67,,2.03,,2262.36,-25.64,,10-31
514,600250,南纺股份,-0.38,-9.29,,-29.4,,-9722.19,-9.28,,10-31
515,600883,博闻科技,-0.02,86.92,,-0.7,,-473.09,86.47,,10-31
516,000605,渤海股份,0.17,-830.74,,3.16,,2941.23,-1466.22,,10-31
538,600917,重庆燃气,0.17,0.0,,8.95,,26655.29,12.46,,10-30
539,600757,长江传媒,0.21,-25.0,,5.54,,25365.59,-13.26,,10-30
540,000887,中鼎股份,0.41,23.56,,18.15,,44737.81,26.23,,10-30
541,600779,*ST水井,-0.29,-502.82,,-9.0,,-13991.02,-504.37,,10-30
542,600333,长春燃气,0.02,0.0,,0.57,,1083.28,3.27,,10-30
543,000726,鲁泰A,0.74,4.23,,11.26,,71013.99,5.03,,10-30
544,002284,亚太股份,0.44,29.82,,10.14,,12758.12,29.8,,10-30
545,002585,双星新材,0.2,47.28,,2.27,,9092.2,61.0,,10-30
546,002152,广电运通,0.49,-3.92,,12.12,,44129.72,15.58,,10-30
547,000671,阳光城,0.64,72.97,,19.04,,66314.66,77.58,,10-30
548,002127,新民科技,0.04,-109.09,,4.22,,1899.95,-109.58,,10-30
549,000060,中金岭南,0.2,150.0,,6.67,,41005.82,141.15,,10-30
550,002100,天康生物,0.33,22.22,,8.21,,14305.33,21.04,,10-30
551,000068,*ST华赛,-0.05,58.82,,-25.03,,-4355.4,58.96,,10-30
552,600532,宏达矿业,0.3,7.14,,10.52,,11700.52,4.38,,10-30
553,002076,雪莱特,0.07,16.78,,3.15,,1282.01,16.67,,10-30
554,000779,三毛派神,0.03,-127.27,,2.19,,607.0,-130.64,,10-30
555,600483,福能股份,0.52,2234.08,,12.93,,53820.32,8257.2,,10-30
556,600583,海油工程,0.59,73.53,,14.7,,259255.34,95.03,,10-30
557,601699,潞安环能,0.28,-48.15,,3.6,,63502.43,-49.05,,10-30
558,000785,武汉中商,0.1,-28.57,,3.01,,2505.09,-27.85,,10-30
559,600466,蓝光发展,0.03,3.4,,2.25,,1333.44,3.37,,10-30
560,600738,兰州民百,0.24,-0.84,2.93,8.27,-0.31,8723.93,-1.05,,10-30
561,601101,昊华能源,0.12,-70.0,,2.17,,14743.39,-69.22,,10-30
562,600890,中房股份,-0.01,-50.0,,-2.39,,-777.99,-37.01,,10-30
563,601001,大同煤业,0.34,-164.15,,7.11,,56445.96,-163.55,,10-30
564,600215,长春经开,-0.15,32.28,,-2.95,,-6991.85,32.22,,10-30
565,002425,凯撒股份,0.02,-75.95,,0.5,,737.3,-67.85,,10-30
566,002343,禾欣股份,0.16,-27.85,,2.77,,3265.48,-27.84,,10-30
567,002567,唐人神,0.14,-27.89,,4.7,,5752.86,-26.29,,10-30
568,601369,陕鼓动力,0.18,-60.87,,5.03,,29437.72,-60.91,,10-30
569,603328,依顿电子,0.61,3.39,,9.07,,26242.87,11.38,,10-30
570,600137,浪莎股份,0.08,-12.79,,1.58,,733.19,-12.09,,10-30
571,000905,厦门港务,0.25,-13.79,,5.58,,13077.75,-14.45,,10-30
572,600819,耀皮玻璃,0.04,-69.23,,1.08,,3560.45,-61.18,,10-30
573,300402,宝色股份,0.21,-22.57,3.4,5.65,0.25,3227.52,-22.55,,10-30
574,002280,联络互动,-0.01,-95.0,,-0.21,,-89.05,-95.76,,10-30
575,002252,上海莱士,0.27,-11.88,,10.56,,31912.57,115.09,,10-30
576,000501,鄂武商A,0.96,43.28,,15.45,,48473.46,41.96,,10-30
577,002180,艾派克,0.56,-5700.0,,33.95,,15582.73,-12760.55,,10-30
578,002621,三垒股份,0.21,-34.38,,4.36,,4612.98,-4.22,,10-30
579,600509,天富能源,0.31,3.33,,6.33,,27653.8,13.3,,10-30
